LaptopID,Company,Type,Inches,ScreenAndRes,Screen,Resolution,CpuMan,CPU/Withclock,CPU,Ram,Ram(GB),Storage(Primary),Storage(Secondary),Storage(P(GB)),Storage(S(GB)),Storage(GB),Gpu,OS
1197,MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
350,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,32GB,32,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1070,Windows 10
1193,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1050 Ti,Windows 10
152,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
1025,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
1026,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,No OS
203,Asus,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,IPS Panel 4K Ultra HD ,3840x2160,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 960M,Windows 10
207,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Intel HD Graphics 620,Windows 10
232,Asus,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Intel HD Graphics 620,Windows 10
1162,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6820HQ 2.7GHz,Core i7 6820HQ 2.7GHz,Core i7 6820HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 980M,Windows 10
1168,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6820HK 2.7GHz,Core i7 6820HK 2.7GHz,Core i7 6820HK ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 980M,Windows 10
893,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6820HK 2.7GHz,Core i7 6820HK 2.7GHz,Core i7 6820HK ,16GB,16,256GB SSD,1.0TB Hybrid,256,"1,000","1,256",Nvidia GeForce GTX 980M,Windows 10
1009,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6820HK 2.7GHz,Core i7 6820HK 2.7GHz,Core i7 6820HK ,32GB,32,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1070,Windows 10
329,Dell,Gaming,15.6,4K Ultra HD 3840x2160,4K Ultra HD ,3840x2160,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 970M,Windows 10
1159,MSI,Gaming,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 970M,Windows 10
1166,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
1167,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
136,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1070,Windows 10
179,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1070,Windows 10
1155,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1060,Windows 10
209,Asus,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,24GB,24,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 965M,Windows 10
347,Dell,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,32GB,32,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 1070,Windows 10
144,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 960M,Windows 10
1058,Lenovo,Notebook,25.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",AMD Radeon RX 550,Windows 10
15,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,1TB HDD,256,"1,000","1,256",Nvidia GeForce GTX 950M,Windows 10
248,Asus,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce 150MX,Windows 10
468,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
504,Dell,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Linux
510,Dell,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
529,Dell,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
553,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Intel UHD Graphics 620,Windows 10
591,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,12GB,12,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
821,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,12GB,12,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
140,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
169,Asus,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
364,Dell,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
1217,Samsung,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
268,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
386,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
450,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1070,Windows 10
551,Dell,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
313,Dell,Gaming,15.6,4K Ultra HD 3840x2160,4K Ultra HD ,3840x2160,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
178,Asus,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX1060,Windows 10
196,Asus,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
210,Asus,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
236,Asus,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
535,Dell,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
1153,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
1161,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
1169,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
1170,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
1179,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
1182,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
1183,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
1192,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
19,Acer,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
224,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
475,Dell,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
759,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
766,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
913,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
959,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
971,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050 Ti,Windows 10
992,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7700HQ 2.8GHz,Core i7 7700HQ 2.8GHz,Core i7 7700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050M,Windows 10
1016,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,6GB,6,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce 940MX,Windows 10
1094,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,6GB,6,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce 940MX,Windows 10
247,Asus,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 950M,No OS
405,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce 940MX,Windows 10
1186,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6820HK 2.7GHz,Core i7 6820HK 2.7GHz,Core i7 6820HK ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 970M,Windows 10
1187,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6820HK 2.7GHz,Core i7 6820HK 2.7GHz,Core i7 6820HK ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 980M,Windows 10
212,Asus,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,IPS Panel 4K Ultra HD ,3840x2160,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,12GB,12,128GB SSD,1TB HDD,128,"1,000","1,128",Intel HD Graphics 530,Windows 10
399,Dell,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,IPS Panel Touchscreen / 4K Ultra HD ,3840x2160,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
1157,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 970M,Windows 10
39,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
134,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 970M,Windows 10
150,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
151,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 980M,Windows 10
907,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 980M,Windows 10
864,Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
149,Asus,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
1150,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
1151,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
1154,MSI,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
1163,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960M,Windows 10
866,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960<U+039C>,Windows 10
988,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 960,Windows 10
488,Dell,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
499,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
826,HP,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce 930MX,Windows 10
453,Dell,Notebook,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Linux
562,Dell,Notebook,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",AMD Radeon 530,Windows 10
164,Asus,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7300HQ 2.5GHz,Core i5 7300HQ 2.5GHz,Core i5 7300HQ ,12GB,12,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
419,Dell,Gaming,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7300HQ 2.5GHz,Core i5 7300HQ 2.5GHz,Core i5 7300HQ ,16GB,16,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1060,Windows 10
199,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7300HQ 2.5GHz,Core i5 7300HQ 2.5GHz,Core i5 7300HQ ,8GB,8,128GB SSD,1TB HDD,128,"1,000","1,128",Nvidia GeForce GTX 1050,Windows 10
